50|27|Camuy Municipio|2|35159|17037|18122|1998|997|1001|4401|2262|2139|2259|1172|1087|3321|1662|1659|27638|13200|14438|26501|12606|13895|14478|7147|7331|9461|4588|4873|8877|4146|4731|4842|2210|2632|540|221|319|37.159502262|35.821078431|38.52173913
50|27|Camuy Municipio|3|35137|17013|18124|1977|981|996|4360|2236|2124|2253|1169|1084|3346|1679|1667|27680|13220|14460|26547|12627|13920|14443|7127|7316|9406|4560|4846|8894|4155|4739|4901|2233|2668|545|222|323|37.306919643|35.950934579|38.658536585
50|27|Camuy Municipio|4|35035|16911|18124|1902|921|981|4211|2143|2068|2226|1155|1071|3464|1748|1716|27814|13278|14536|26696|12692|14004|14307|7055|7252|9170|4443|4727|8937|4178|4759|5125|2323|2802|569|226|343|37.78540305|36.431603774|39.143442623
50|29|Canóvanas Municipio|1|47648|23156|24492|3203|1642|1561|6292|3205|3087|3224|1732|1492|4801|2384|2417|36568|17442|19126|34929|16577|18352|20134|9781|10353|12928|6116|6812|11451|5395|6056|5749|2682|3067|597|243|354|35.469827586|34.529411765|36.332344214
50|29|Canóvanas Municipio|2|47648|23156|24492|3203|1642|1561|6292|3205|3087|3224|1732|1492|4801|2384|2417|36568|17442|19126|34929|16577|18352|20134|9781|10353|12928|6116|6812|11451|5395|6056|5749|2682|3067|597|243|354|35.469827586|34.529411765|36.332344214
50|29|Canóvanas Municipio|3|47727|23176|24551|3202|1641|1561|6269|3196|3073|3199|1714|1485|4856|2425|2431|36678|17483|19195|35057|16625|18432|20151|9799|10352|12897|6092|6805|11491|5405|6086|5813|2703|3110|599|242|357|35.56401138|34.56097561|36.468481375
50|29|Canóvanas Municipio|4|48068|23310|24758|3181|1631|1550|6184|3170|3014|3100|1647|1453|5023|2567|2456|37160|17704|19456|35603|16862|18741|20196|9873|10323|12818|6032|6786|11677|5467|6210|6085|2796|3289|607|239|368|36.00281294|34.785234899|37.027932961
50|31|Carolina Municipio|1|176762|81864|94898|10030|5165|4865|20199|10359|9840|10474|5333|5141|16858|8259|8599|141329|63657|77672|136059|61007|75052|71854|34277|37577|47055|21983|25072|43541|18936|24605|28605|11829|16776|3038|1040|1998|38.112173913|35.661274976|40.171969697
50|31|Carolina Municipio|2|176762|81864|94898|10030|5165|4865|20199|10359|9840|10474|5333|5141|16858|8259|8599|141329|63657|77672|136059|61007|75052|71854|34277|37577|47055|21983|25072|43541|18936|24605|28605|11829|16776|3038|1040|1998|38.112173913|35.661274976|40.171969697
50|31|Carolina Municipio|3|176436|81678|94758|9965|5118|4847|20078|10289|9789|10401|5306|5095|16960|8308|8652|141258|63624|77634|135992|60965|75027|71661|34210|37451|46801|21882|24919|43416|18892|24524|28815|11883|16932|3077|1055|2022|38.188654354|35.729166667|40.276176024
50|31|Carolina Municipio|4|175129|80947|94182|9708|4937|4771|19555|9998|9557|10096|5172|4924|17362|8509|8853|140991|63509|77482|135770|60840|74930|70871|33929|36942|45801|21476|24325|42945|18723|24222|29662|12132|17530|3232|1110|2122|38.53280543|36.023625844|40.707620529
50|33|Cataño Municipio|1|28140|13331|14809|1739|911|828|3648|1833|1815|1799|901|898|3191|1604|1587|21828|10112|11716|20954|9686|11268|11389|5528|5861|6857|3259|3598|7269|3278|3991|3637|1545|2092|422|153|269|35.135048232|32.969594595|37.229559748
50|33|Cataño Municipio|2|28140|13331|14809|1739|911|828|3648|1833|1815|1799|901|898|3191|1604|1587|21828|10112|11716|20954|9686|11268|11389|5528|5861|6857|3259|3598|7269|3278|3991|3637|1545|2092|422|153|269|35.135048232|32.969594595|37.229559748
50|33|Cataño Municipio|3|28083|13310|14773|1732|909|823|3614|1820|1794|1783|892|891|3168|1596|1572|21830|10117|11713|20954|9689|11265|11359|5519|5840|6853|3258|3595|7260|3277|3983|3673|1558|2115|426|153|273|35.265923567|33.062857143|37.375776398
